week_start,week_end,year,week_of_year,bank_holidays_in_week,has_bank_holiday,is_new_year_fitness,is_back_to_school,is_exam_season,is_q4_holiday_electronics,weeks_to_new_year_start,weeks_to_bts_start,weeks_to_exam_start,weeks_to_q4_start
16/01/2023,22/01/2023,2023,3,0,0,1,0,0,0,-3,30,15,41
23/01/2023,29/01/2023,2023,4,0,0,1,0,0,0,-4,29,14,40
30/01/2023,05/02/2023,2023,5,0,0,1,0,0,0,-5,28,13,39
06/02/2023,12/02/2023,2023,6,0,0,0,0,0,0,-6,27,12,38
13/02/2023,19/02/2023,2023,7,0,0,0,0,0,0,-7,26,11,37
20/02/2023,26/02/2023,2023,8,0,0,0,0,0,0,-8,25,10,36
27/02/2023,05/03/2023,2023,9,0,0,0,0,0,0,-9,24,9,35
06/03/2023,12/03/2023,2023,10,0,0,0,0,0,0,-10,23,8,34
13/03/2023,19/03/2023,2023,11,0,0,0,0,0,0,-11,22,7,33
20/03/2023,26/03/2023,2023,12,0,0,0,0,0,0,-12,21,6,32
27/03/2023,02/04/2023,2023,13,0,0,0,0,0,0,-13,20,5,31
03/04/2023,09/04/2023,2023,14,1,1,0,0,0,0,-14,19,4,30
10/04/2023,16/04/2023,2023,15,1,1,0,0,0,0,-15,18,3,29
17/04/2023,23/04/2023,2023,16,0,0,0,0,0,0,-16,17,2,28
24/04/2023,30/04/2023,2023,17,0,0,0,0,0,0,-17,16,1,27
01/05/2023,07/05/2023,2023,18,0,0,0,0,1,0,-18,15,0,26
08/05/2023,14/05/2023,2023,19,1,1,0,0,1,0,-19,14,-1,25
15/05/2023,21/05/2023,2023,20,0,0,0,0,1,0,-20,13,-2,24
22/05/2023,28/05/2023,2023,21,0,0,0,0,1,0,-21,12,-3,23
29/05/2023,04/06/2023,2023,22,1,1,0,0,1,0,-22,11,-4,22
05/06/2023,11/06/2023,2023,23,0,0,0,0,1,0,-23,10,-5,21
12/06/2023,18/06/2023,2023,24,0,0,0,0,1,0,-24,9,-6,20
19/06/2023,25/06/2023,2023,25,0,0,0,0,1,0,-25,8,-7,19
26/06/2023,02/07/2023,2023,26,0,0,0,0,1,0,-26,7,-8,18
03/07/2023,09/07/2023,2023,27,0,0,0,0,0,0,-27,6,-9,17
10/07/2023,16/07/2023,2023,28,0,0,0,0,0,0,-28,5,-10,16
17/07/2023,23/07/2023,2023,29,0,0,0,0,0,0,-29,4,-11,15
24/07/2023,30/07/2023,2023,30,0,0,0,0,0,0,-30,3,-12,14
31/07/2023,06/08/2023,2023,31,0,0,0,0,0,0,-31,2,-13,13
07/08/2023,13/08/2023,2023,32,0,0,0,0,0,0,-32,1,-14,12
14/08/2023,20/08/2023,2023,33,0,0,0,1,0,0,-33,0,-15,11
21/08/2023,27/08/2023,2023,34,0,0,0,1,0,0,-34,-1,-16,10
28/08/2023,03/09/2023,2023,35,1,1,0,1,0,0,-35,-2,-17,9
04/09/2023,10/09/2023,2023,36,0,0,0,1,0,0,-36,-3,-18,8
11/09/2023,17/09/2023,2023,37,0,0,0,1,0,0,-37,-4,-19,7
18/09/2023,24/09/2023,2023,38,0,0,0,1,0,0,-38,-5,-20,6
25/09/2023,01/10/2023,2023,39,0,0,0,1,0,0,-39,-6,-21,5
02/10/2023,08/10/2023,2023,40,0,0,0,0,0,0,-40,-7,-22,4
09/10/2023,15/10/2023,2023,41,0,0,0,0,0,0,-41,-8,-23,3
16/10/2023,22/10/2023,2023,42,0,0,0,0,0,0,-42,-9,-24,2
23/10/2023,29/10/2023,2023,43,0,0,0,0,0,0,-43,-10,-25,1
30/10/2023,05/11/2023,2023,44,0,0,0,0,0,1,-44,-11,-26,0
06/11/2023,12/11/2023,2023,45,0,0,0,0,0,1,-45,-12,-27,-1
13/11/2023,19/11/2023,2023,46,0,0,0,0,0,1,-46,-13,-28,-2
20/11/2023,26/11/2023,2023,47,0,0,0,0,0,1,-47,-14,-29,-3
27/11/2023,03/12/2023,2023,48,0,0,0,0,0,1,-48,-15,-30,-4
04/12/2023,10/12/2023,2023,49,0,0,0,0,0,1,-49,-16,-31,-5
11/12/2023,17/12/2023,2023,50,0,0,0,0,0,1,-50,-17,-32,-6
18/12/2023,24/12/2023,2023,51,0,0,0,0,0,1,-51,-18,-33,-7
25/12/2023,31/12/2023,2023,52,2,1,0,0,0,1,-52,-19,-34,-8
01/01/2024,07/01/2024,2024,1,1,1,1,0,0,0,0,32,17,43
08/01/2024,14/01/2024,2024,2,0,0,1,0,0,0,-1,31,16,42
15/01/2024,21/01/2024,2024,3,0,0,1,0,0,0,-2,30,15,41
22/01/2024,28/01/2024,2024,4,0,0,1,0,0,0,-3,29,14,40
29/01/2024,04/02/2024,2024,5,0,0,1,0,0,0,-4,28,13,39
05/02/2024,11/02/2024,2024,6,0,0,0,0,0,0,-5,27,12,38
12/02/2024,18/02/2024,2024,7,0,0,0,0,0,0,-6,26,11,37
19/02/2024,25/02/2024,2024,8,0,0,0,0,0,0,-7,25,10,36
26/02/2024,03/03/2024,2024,9,0,0,0,0,0,0,-8,24,9,35
04/03/2024,10/03/2024,2024,10,0,0,0,0,0,0,-9,23,8,34
11/03/2024,17/03/2024,2024,11,0,0,0,0,0,0,-10,22,7,33
18/03/2024,24/03/2024,2024,12,0,0,0,0,0,0,-11,21,6,32
25/03/2024,31/03/2024,2024,13,1,1,0,0,0,0,-12,20,5,31
01/04/2024,07/04/2024,2024,14,1,1,0,0,0,0,-13,19,4,30
08/04/2024,14/04/2024,2024,15,0,0,0,0,0,0,-14,18,3,29
15/04/2024,21/04/2024,2024,16,0,0,0,0,0,0,-15,17,2,28
22/04/2024,28/04/2024,2024,17,0,0,0,0,0,0,-16,16,1,27
29/04/2024,05/05/2024,2024,18,0,0,0,0,1,0,-17,15,0,26
06/05/2024,12/05/2024,2024,19,1,1,0,0,1,0,-18,14,-1,25
13/05/2024,19/05/2024,2024,20,0,0,0,0,1,0,-19,13,-2,24
20/05/2024,26/05/2024,2024,21,0,0,0,0,1,0,-20,12,-3,23
27/05/2024,02/06/2024,2024,22,1,1,0,0,1,0,-21,11,-4,22
03/06/2024,09/06/2024,2024,23,0,0,0,0,1,0,-22,10,-5,21
10/06/2024,16/06/2024,2024,24,0,0,0,0,1,0,-23,9,-6,20
17/06/2024,23/06/2024,2024,25,0,0,0,0,1,0,-24,8,-7,19
24/06/2024,30/06/2024,2024,26,0,0,0,0,1,0,-25,7,-8,18
01/07/2024,07/07/2024,2024,27,0,0,0,0,0,0,-26,6,-9,17
08/07/2024,14/07/2024,2024,28,0,0,0,0,0,0,-27,5,-10,16
15/07/2024,21/07/2024,2024,29,0,0,0,0,0,0,-28,4,-11,15
22/07/2024,28/07/2024,2024,30,0,0,0,0,0,0,-29,3,-12,14
29/07/2024,04/08/2024,2024,31,0,0,0,0,0,0,-30,2,-13,13
05/08/2024,11/08/2024,2024,32,0,0,0,0,0,0,-31,1,-14,12
12/08/2024,18/08/2024,2024,33,0,0,0,1,0,0,-32,0,-15,11
19/08/2024,25/08/2024,2024,34,0,0,0,1,0,0,-33,-1,-16,10
26/08/2024,01/09/2024,2024,35,1,1,0,1,0,0,-34,-2,-17,9
02/09/2024,08/09/2024,2024,36,0,0,0,1,0,0,-35,-3,-18,8
09/09/2024,15/09/2024,2024,37,0,0,0,1,0,0,-36,-4,-19,7
16/09/2024,22/09/2024,2024,38,0,0,0,1,0,0,-37,-5,-20,6
23/09/2024,29/09/2024,2024,39,0,0,0,1,0,0,-38,-6,-21,5
30/09/2024,06/10/2024,2024,40,0,0,0,1,0,0,-39,-7,-22,4
07/10/2024,13/10/2024,2024,41,0,0,0,0,0,0,-40,-8,-23,3
14/10/2024,20/10/2024,2024,42,0,0,0,0,0,0,-41,-9,-24,2
21/10/2024,27/10/2024,2024,43,0,0,0,0,0,0,-42,-10,-25,1
28/10/2024,03/11/2024,2024,44,0,0,0,0,0,1,-43,-11,-26,0
04/11/2024,10/11/2024,2024,45,0,0,0,0,0,1,-44,-12,-27,-1
11/11/2024,17/11/2024,2024,46,0,0,0,0,0,1,-45,-13,-28,-2
18/11/2024,24/11/2024,2024,47,0,0,0,0,0,1,-46,-14,-29,-3
25/11/2024,01/12/2024,2024,48,0,0,0,0,0,1,-47,-15,-30,-4
02/12/2024,08/12/2024,2024,49,0,0,0,0,0,1,-48,-16,-31,-5
09/12/2024,15/12/2024,2024,50,0,0,0,0,0,1,-49,-17,-32,-6
16/12/2024,22/12/2024,2024,51,0,0,0,0,0,1,-50,-18,-33,-7
23/12/2024,29/12/2024,2024,52,2,1,0,0,0,1,-51,-19,-34,-8
30/12/2024,05/01/2025,2024,1,1,1,0,0,0,1,-52,-20,-35,-9
06/01/2025,12/01/2025,2025,2,0,0,1,0,0,0,-1,31,16,42
13/01/2025,19/01/2025,2025,3,0,0,1,0,0,0,-2,30,15,41
20/01/2025,26/01/2025,2025,4,0,0,1,0,0,0,-3,29,14,40
27/01/2025,02/02/2025,2025,5,0,0,1,0,0,0,-4,28,13,39
03/02/2025,09/02/2025,2025,6,0,0,0,0,0,0,-5,27,12,38
10/02/2025,16/02/2025,2025,7,0,0,0,0,0,0,-6,26,11,37
17/02/2025,23/02/2025,2025,8,0,0,0,0,0,0,-7,25,10,36
24/02/2025,02/03/2025,2025,9,0,0,0,0,0,0,-8,24,9,35
03/03/2025,09/03/2025,2025,10,0,0,0,0,0,0,-9,23,8,34
10/03/2025,16/03/2025,2025,11,0,0,0,0,0,0,-10,22,7,33
17/03/2025,23/03/2025,2025,12,0,0,0,0,0,0,-11,21,6,32
24/03/2025,30/03/2025,2025,13,0,0,0,0,0,0,-12,20,5,31
31/03/2025,06/04/2025,2025,14,0,0,0,0,0,0,-13,19,4,30
07/04/2025,13/04/2025,2025,15,0,0,0,0,0,0,-14,18,3,29
14/04/2025,20/04/2025,2025,16,1,1,0,0,0,0,-15,17,2,28
21/04/2025,27/04/2025,2025,17,1,1,0,0,0,0,-16,16,1,27
28/04/2025,04/05/2025,2025,18,0,0,0,0,1,0,-17,15,0,26
05/05/2025,11/05/2025,2025,19,1,1,0,0,1,0,-18,14,-1,25
12/05/2025,18/05/2025,2025,20,0,0,0,0,1,0,-19,13,-2,24
19/05/2025,25/05/2025,2025,21,0,0,0,0,1,0,-20,12,-3,23
26/05/2025,01/06/2025,2025,22,1,1,0,0,1,0,-21,11,-4,22
02/06/2025,08/06/2025,2025,23,0,0,0,0,1,0,-22,10,-5,21
09/06/2025,15/06/2025,2025,24,0,0,0,0,1,0,-23,9,-6,20
16/06/2025,22/06/2025,2025,25,0,0,0,0,1,0,-24,8,-7,19
23/06/2025,29/06/2025,2025,26,0,0,0,0,1,0,-25,7,-8,18
30/06/2025,06/07/2025,2025,27,0,0,0,0,1,0,-26,6,-9,17
07/07/2025,13/07/2025,2025,28,0,0,0,0,0,0,-27,5,-10,16
14/07/2025,20/07/2025,2025,29,0,0,0,0,0,0,-28,4,-11,15
21/07/2025,27/07/2025,2025,30,0,0,0,0,0,0,-29,3,-12,14
28/07/2025,03/08/2025,2025,31,0,0,0,0,0,0,-30,2,-13,13
04/08/2025,10/08/2025,2025,32,0,0,0,0,0,0,-31,1,-14,12
11/08/2025,17/08/2025,2025,33,0,0,0,1,0,0,-32,0,-15,11
18/08/2025,24/08/2025,2025,34,0,0,0,1,0,0,-33,-1,-16,10
25/08/2025,31/08/2025,2025,35,1,1,0,1,0,0,-34,-2,-17,9
01/09/2025,07/09/2025,2025,36,0,0,0,1,0,0,-35,-3,-18,8
08/09/2025,14/09/2025,2025,37,0,0,0,1,0,0,-36,-4,-19,7
15/09/2025,21/09/2025,2025,38,0,0,0,1,0,0,-37,-5,-20,6
22/09/2025,28/09/2025,2025,39,0,0,0,1,0,0,-38,-6,-21,5
29/09/2025,05/10/2025,2025,40,0,0,0,1,0,0,-39,-7,-22,4
06/10/2025,12/10/2025,2025,41,0,0,0,0,0,0,-40,-8,-23,3
13/10/2025,19/10/2025,2025,42,0,0,0,0,0,0,-41,-9,-24,2
20/10/2025,26/10/2025,2025,43,0,0,0,0,0,0,-42,-10,-25,1
27/10/2025,02/11/2025,2025,44,0,0,0,0,0,1,-43,-11,-26,0
